10000
3795707630	393349381	3774819907	1571999057	2294912880	1542570960	1517490920	3925941068	2103995134	2340927538
187077283	2377205196	3211025731	1626970272	2782519784	1320310361	245725145	3534653970	703303776	3081921156
3811626374	554099530	2567012158	1138252274	2319427792	1867133270	661134322	4253407810	533132691	705165901
2317346643	4160207028	3439162606	1890562031	2685627929	1400219657	4189771033	3477541715	2265446732	4390365
4209296656	2551016028	1276518827	1453342506	3507134522	3513096986	736242907	154135208	2804137443	4083333203
2696431764	1261776709	2429227035	1011404139	2713033004	3143870293	311697491	2525714255	3513680240	3264977986
1502610901	2207307127	3801122221	266420864	129510270	922887568	3428523232	611603889	2660989179	1223223665
1318225197	2373627404	2299883389	2669631884	1551831945	568559444	2405583797	1992222806	2091981985	2678919342
2570491180	906120837	3716509393	1645972215	2079801453	518942139	52067293	1343870439	2088814475	2075646169
2628535582	2844169991	2009525920	234182989	4288175538	2741224134	3646097791	1925526530	1432397889	1267604773
3934268192	2272676684	4076593714	2096381297	647741119	1101532691	3844900113	1391651453	3148502903	2264257330
3860067330	1153281246	3631853454	2824705806	975891683	1331853584	2650604586	161697723	1934672548	1127200382
1699355365	626405024	2287272987	3108520685	2328813332	832925274	945450472	3158825622	176852042	768513593
1109239410	3264559676	3810065132	66499211	3623929537	1217456753	180495380	1509539452	1251860986	452866854
2775314805	1713263829	2789949376	3851517812	4183117542	3000756357	2066961126	40399947	3565763703	246719695
2090770	1181577173	4090946471	2142606580	1522849112	3997289065	3195387939	2487722210	815059083	147115036
2991220641	2307025286	543264518	1465809765	3288734602	1017563691	405476311	1338293443	293637551	3390086265
3721084913	1914610344	891105752	2051377823	2483536403	1107988624	4130101626	4133036003	3499844914	1846173044
581050542	3859985602	4072744078	1833346321	934254291	2933686222	2090016149	2201597256	725850169	80131822
1803500900	4142161939	1990028484	4097532364	1831765803	2356283242	2599773510	647568798	1847229988	1189720815
3983006622	2892655407	1252198429	1528544635	2628829123	1062622180	2520266289	2489631452	2057118886	1571364181
1500924216	2940502889	4175397675	2328977585	3056565458	669186963	2815726234	3518187938	1236060358	2694506599
3133100740	886345811	3129100353	1403566435	4231114628	3559419427	913416473	2266160792	423656037	4004590171
532901712	2044081854	18893938	3631991615	2636115186	527003073	2251872157	3108649619	3876474414	684969231
3873089041	4074568155	1851867991	4164784074	2480029401	540929140	1769685041	935954580	3095191910	428176310
1940668204	3151471896	987887014	641400609	2100243784	2331364675	3312498952	1361405450	3100060983	2173483265
2394679904	654276040	2058174114	1922280193	732205682	3065753616	622793343	2205839298	3437918475	1494622524
3654806876	2964602227	801689407	3340152023	2270417353	127866984	680410895	164620714	267744382	2849512818
3457108635	3121450861	4012948095	2183790788	920435977	343552257	500659427	175142207	3521478908	1527213750
1448830451	3840740492	2017915122	2459957147	514129098	1669494281	2735287372	1606821597	838309097	2552359548
1496198764	2474427076	691338227	3766354228	3158959967	3017524088	1924538736	2894933309	3288552799	1020432822
259571906	1782306180	2007079019	1563808250	3434669450	3997035654	1762875490	1677349662	4081351448	149253917
4167762815	3682194980	995651271	3733088368	2648255642	4055001080	3721208853	2198512805	1652439865	221286288
2057789592	3233414537	2243106162	3184720236	3890613315	332901823	773057620	2933214814	3932705812	3233502012
3835986721	583486926	383571995	394988760	1287929401	336261263	446598024	3039881705	2287666524	516129658
244331045	473833174	960085816	4018099332	1924121141	544611642	1732526054	2756974431	2741093423	3092392486
2096319487	2504228923	1041984392	102383983	1897731067	2024816782	3313441708	2052217747	793406094	2495531321
4288593748	1155771948	2446447693	3768803671	3517151678	3191118164	2843106919	2058373462	1133168191	3747985331
311241287	1615364888	462583166	3542140044	3523847095	1365929495	2393860447	719662702	3432274482	2200454021
1070200149	1834392349	976115000	2087905526	2828933736	1747539043	587560060	2493451460	1949526938	2266458672
3626049088	3025731006	2939043380	1084221690	93663530	2858636053	845841228	1988047704	701172965	1269369053
2032468758	1653361507	3943961817	4242702384	572369982	4274363493	3051538228	1035584659	3415434306	2017639635
529012412	2019861605	1902357661	1547811520	2806491375	2705312569	500829850	1755468788	3809084146	1857020376
2119005491	2203818365	699741587	1212118403	2738465050	4268887137	68624456	168141004	1939448826	2865565802
540137730	3957621522	3180525156	2156232956	1699494940	533527866	2333076873	2839335074	4204983730	3577288515
2448888045	3818535572	3454417746	56051137	4248078370	3498672116	1516290548	195889676	4235425613	2186425545
3694696436	1698124542	3947810169	3862330781	3658968772	2732611482	3055745319	3125065953	2285326604	3139693100
4253805451	1748996046	3437932868	2421508198	1879153023	3459026926	749742646	3450794896	2551958743	3750705423
3083929525	2113659151	4260070185	22263445	422593858	2500470219	2517611968	3348167231	1986709894	1677846749
3066687191	3454657916	3395176271	2324349913	2457841500	1617076451	1942685676	181429227	2635985421	3789391917
402328807	447556360	2555752801	848639066	2513759027	1168516129	1101756352	3033022648	2211465205	3719903647
4207190628	2941105458	286650242	1925798278	803271565	1256466968	1675262238	676604667	2921946621	80602529
513588217	2393345391	106059595	4194052221	1087105150	1071342528	984616186	2408003868	2059164186	2643280497
2543491279	114852988	102676927	3560663422	1115009934	3739287145	970786078	4263882413	4139548448	251848993
1314132036	4260678587	1380381011	1953038287	3699071871	538022339	768519153	684260159	3389660538	2441927929
3342337928	931776778	3465120002	3171689791	2956476248	4144137177	1538825822	2036682879	3712533654	3868814237
691093784	1155933748	2898747587	1565016633	217915462	948091356	3769452469	841185644	2640941810	2047118643
1939463050	3216027726	2008812728	92825739	2216116813	2364530881	3017686940	4212332247	487494922	3894821410
3862952405	2438802794	4264389168	189293859	3706247308	3298091623	3797846452	1680206330	1960443446	408127188
2896147171	3958549987	525242779	3059685236	2999503953	2768906914	1849788875	736623432	2654644844	2819831626
3447714962	846028484	3161764961	2766155191	3680203754	173086649	1682889505	3379528753	3562264256	100855890
1146983989	321913361	3002547604	112765691	1343038645	1552674166	69866537	2840463311	2608319832	3519277369
3992552974	1431018251	2168399680	4183156304	741850376	1539101905	4079244637	2663550482	3338064840	1081401422
2451542519	1858059319	3217436142	3065120415	2183223415	4215859813	3328680022	2790732340	238321861	2480664749
441894149	512736680	1645440847	1476621746	2330838157	749705459	1654909858	2645005264	2873120800	2654905770
3307470010	4134057983	3830615858	3288076003	3026734536	2591446897	2802208232	3236522538	3370347616	3835423269
2712161795	1759896093	2870748122	971366288	3115584114	3621048310	3847508038	577326783	123675692	3971828933
3179443516	3806549276	2203748967	4235137958	3044875397	3237535400	2779917051	3187626714	2781648999	2667430975
896902040	436485250	2004806358	2286040593	872465794	2067501782	1792291844	861549656	7875197	2954140460
3056085514	4138954085	2147809838	55049987	1941365393	1500405286	3290893278	115456625	2570039899	1025146036
2616955261	1684274157	1650533068	494635621	2672743709	491805739	1451035269	3724073638	2106273178	1029044779
117319134	3570564705	1855820063	3796271830	178041636	3867413431	1128534404	2135980727	1179147080	3831749412
1703657658	1409383826	2835356083	1444513967	1398550140	1258735884	3988633492	4078287813	636144936	2023915484
888452718	4204192548	3572460740	4156481135	1018782746	720957502	4200395778	738607287	4171741827	2125540409
1367006351	3528289955	3279137880	3578662749	1507862968	3358983557	4118074780	512065342	1896176605	1949957753
1864425746	2494123985	1584907531	2941924292	2703799881	3666004585	165957153	4017050271	2797879234	1522462569
4036573938	1930681322	1075237336	3065666763	4014449236	2458894310	1121151288	2816914324	795558018	534094732
4247374171	3215630816	265384570	351822023	1096166704	1317928190	2798331124	3974548313	1872747858	2940623935
1131070012	2265185923	4236864105	2085144869	2530432120	3673698329	3348426392	2841942170	3562792544	2165911346
4049886978	592206202	858087845	354304194	2479387060	3517481607	814529359	2620577660	3404908876	962281570
738882801	2206200270	3334244956	754589380	2188951012	13710740	728793240	1666896141	711903325	2695556868
326347045	2056433829	16207190	2053171037	169799961	4223848295	2895999482	2667977574	2208871132	3095645875
1597443090	2237520528	3427596291	4217653570	524127005	3415984998	3082413599	525403719	4026393928	2147466391
3656011511	363664638	1947491929	3628729533	3776961863	3159427585	4167800686	2295914345	1115693087	2510874347
1162167311	142076537	250747201	3786537758	1097006541	95265549	644667955	3135961546	3003339900	295745850
2148784742	1569549075	1945273160	3303030801	4037725823	219896162	3932907462	3642477103	354599015	2142806324
1249078477	3520695832	1842789346	1202253668	971964364	76019364	4084370301	3913950395	452388469	566569626
1780376295	427419854	1023369819	3875882692	255089361	4014134829	1329452003	2634228635	240445790	1586466951
232909627	3885680708	1160568139	2048796429	2677392837	1558566760	2335882855	2396385992	1024150665	2541455281
565696052	3054574503	3353185661	1854959481	1592066314	4215467882	1787185077	3987589811	1027698581	1798321269
1579933840	2087106453	2807911848	217820291	2568475655	107764600	1813514147	4002143879	1353112847	3793937589
869168371	2029590974	3848822725	3621618704	3777607908	546314915	945066004	3821450265	3812405074	1043310731
1337787318	2320542750	1489338090	3107614321	2218021617	2260144549	2210145976	556567339	2410758451	3956634699
206082014	2932603878	2259134666	3483363238	1602905346	1496131879	2467561085	2016758022	921943270	2196281572
1163710190	1152283243	1157296286	2251512798	2944016966	3651633086	4091042723	4252943357	1412377229	1678977327
2614883358	2719517505	549723256	4154061595	2032148634	1448714470	4197567239	894270745	3593659572	2431386833
3729190857	3458988027	2103880120	1066631172	3603010295	388262232	2807659627	3423667149	2994889129	1117029548
2251182157	3605877304	3340740384	1062760354	2998551266	3974480016	4122544789	2007926353	831441175	3985881942
3012752748	1682698647	2052117203	3917561578	2978498472	879108500	4189871467	1435415669	675758946	2821342561
2645159972	2059503627	4162605778	2397099224	3795042789	2330103312	3932886979	3683427449	3018391071	1810519750
262797405	458778146	2023225030	3865177804	492910694	3930879002	3590422981	1522263839	1218914255	2024276973
3789330406	2610063301	2363977673	1640548144	840094300	2987293035	345206078	3994361869	2338159272	1977640133
27864367	2338774889	2767076080	3796422594	3401700514	1597362149	1904939544	2195257097	2943593151	2358970679
3151785395	624504162	3727522223	3272750938	597909186	2156992325	2368075012	3848870653	2166788652	4188983246
2846385775	1718030501	899984049	4094814077	3015475377	3547922910	4005754279	1465058490	3641222283	733119382
2157160192	1608524695	1677688190	1715586271	2082345	139862065	499522531	389075023	897858925	3139723030
964164187	4217569847	2837341595	1538819189	2505514356	574310692	1024300532	675323438	896641131	2303499386
4188599589	3243400018	1149877098	2293447553	3756000759	952332323	3936040527	3852883052	524867946	790367790
685782293	798505181	1633274430	2778417628	135815022	2513535420	1337188981	3825648260	2923952670	538918856
886715915	504750895	1670411474	2416219929	879612913	1777244285	4078844306	2761281169	3729856298	3921672192
3108805515	1006866906	1052970638	4244251500	1425743211	2970357336	3092116237	567619348	1957778495	3184157976
3547287911	469313056	68968661	992082808	1392979888	3509371063	3465031284	1212025452	2099745142	2472688091
2467560165	2789132875	3546083799	3221204895	30387849	3573532835	155292278	597958582	183154506	3343095450
3882325083	2680836620	410450268	2760843535	1273354658	4083769581	3500279494	3197945025	3311481976	390377027
2452820361	812517904	2165157648	1757382990	26599769	1213450066	3350673024	1639260593	1505814891	739751222
587102786	3561581088	4211365216	1192911257	3812350663	4028486090	389767950	3516393546	400637237	401015974
2439454634	75395413	648699992	715405217	3368866859	3851000177	767264954	2255908248	1538881734	3670232424
2320068	2032407461	3484275842	251559960	3129757836	62230346	2384666699	693596059	2435891369	1931901736
2894716662	2904421955	269892937	2881640065	520105801	770344468	1847803873	3776947278	3396676214	451914387
2878353458	3588727311	1817012541	3745249045	1823653183	2902891316	2395031193	435685928	2726496097	1283627161
1901583542	3557740823	1851097406	1431076915	4252680726	2556227912	3628598616	1843663878	2766301564	2741046023
3843042906	522702279	2852449791	489949566	1502992933	3285945619	2908414238	1457644548	97187205	467190852
423909698	1365167458	333503739	412483525	1761965317	802275014	3499081093	2883595736	456549263	956120946
1705014831	198212790	2784172332	774019989	4217243505	2198437581	2475439830	2019227584	220297475	2840729617
1963107255	2932075009	4155560499	51931792	3155898454	2155044568	1716263135	1881328469	1543785941	2187635349
4262408766	4204239139	3534682677	3052044866	4003282340	1084234905	1462079069	3743970875	3325165759	2505137953
2330732760	1894515864	1139428995	2226164817	30492505	1401684362	1670849573	1818822580	3461897156	638926218
1566735027	182864850	3685443868	2267896733	2678278127	2912794282	9356883	2784001187	3020070530	1807713263
1576215895	3027464144	1547991414	561074337	2707921969	4115157463	3623771308	4198138753	1673588380	3551400229
298094712	3752801673	956700329	2817496791	723885058	4265918920	1540709353	2259539957	906404111	1281583050
3492488390	2530822946	1393587626	3195317945	3988688212	1655049384	919278348	1081926589	107377449	4064401011
686582431	1007294995	1431946761	3003666964	2650978674	2718120092	4102016017	1152641645	614106978	3943984565
3760237801	276120861	2970412081	4154698510	3704875913	744742855	2837630522	346662689	3531867165	3169097199
2389545963	3522360349	2516479554	1908645150	3316384580	199689649	3957931815	3137347831	3099910686	2118461754
755866709	3608488125	1293882965	3232645332	3662057175	1964782391	393392201	4103603874	2339990663	2032669774
524315137	3068962508	3385760599	4152452622	1424682992	506569004	3121392717	1241225341	3789649872	3726591370
2371983010	278360057	102252770	665432932	79226772	4171410800	3062357321	1730291927	3431999713	829112598
2206953800	1730592180	2276556919	724229581	1549014587	3491855244	358193437	2274558558	957626529	1380252720
171776057	1947107134	2907326644	3325697290	1628345445	594737835	1593469584	945189047	1826587982	2299351358
4249930677	751364552	540809422	3140739368	1930216246	3195562318	165224247	224259215	3816524974	2087158951
3855241170	3176822384	142057476	577592535	2183622090	3979489202	1889834987	3316219535	2638015950	4001991331
2808167912	2129852752	2917050018	295503008	1749524061	3518442156	3256939238	3443870770	529220412	4270588410
653640551	1039376442	4094273003	1258299367	1939472049	1510463221	2899313301	1861033185	1532029957	2209455054
2204573073	4122295690	322865721	2803330592	2660291481	779234901	3187871557	49336016	995579378	2857179052
3591923137	2251820889	498445863	3223851035	1952949760	559629032	624852454	540010325	1972029016	4208424916
876931187	2189301778	480786602	2634531687	844742601	85586969	2405964662	3037039143	1097167191	3693615570
3799424271	2226908113	2694888123	3765261095	1315296240	3462198205	4057493872	2877407744	1237154973	3270792784
2605119605	39386588	3869475549	4217997009	3489086008	324933605	1486153832	1186030291	1794711819	1536516986
2365331895	2579754608	2214016535	732546549	523198889	244847511	39011630	894050646	1667058146	2904258102
3579223810	792449793	3908789755	4266828892	3281483974	2715705	272553332	1524479257	1758351982	3844903473
1367658399	3762480445	2507669886	1118779494	216860567	1235867048	691023550	2662945662	314901630	4140640559
1975040062	982056914	564722907	2884169656	358534057	2655832415	1670129518	917675752	1170321869	4266399243
2182422941	4245293505	430571630	453256205	1603964336	910802429	3297802793	1342268289	576734484	76148849
2921620570	3270202765	1368152395	2080434880	4221956969	2025420337	779809346	361203622	3765177225	3791516757
551891975	2862018561	2174568368	336683536	638393778	3527533479	3212493032	1310463365	1768601635	3634829383
3360562882	4125839029	3271676774	2504324030	2441180248	114258779	1913325557	2500178977	4139271073	2223694328
1350977230	1034536975	1137527877	913919880	4280625940	3675090761	3144339277	1694631317	310762106	737738383
1114994257	2169993522	275790268	2928660238	1635606912	771605623	752738456	3207584199	1320939307	1220830560
131030869	1505025971	950659311	2878489026	1171467121	3531013537	2890547005	426803657	4052912510	3760327815
2880305589	4068675808	2157007342	1812613676	2174481604	1510332401	3488024207	2216027653	2678267763	317989310
3098028525	1662531061	2314013777	2123358420	180488240	3912907693	3332900126	441341973	354369017	1656373206
421213896	1088490520	1277903168	953408538	1014366926	2493273104	2158361034	2866377283	3481748902	1859292879
1253882679	3683959790	318859383	1005177094	2123514477	621613822	1638012790	2751576101	2534594954	319199947
2449571538	966485821	1822316680	2562873752	944261669	712673883	4235946563	3802959447	3738367730	3293522652
615530252	3215153119	220468418	2541136600	3970242789	3988088066	2548936883	2894622550	3192764724	1111809804
2895342703	3810421384	2572610620	977642653	684995081	2636676499	2400861351	3381318346	1926217199	119244101
2883849619	1560409931	1867257575	1559330927	3464707172	2554147838	2593093214	307875380	2787526928	2615438219
3014076025	2643197782	3125490816	1654982181	999648090	3632108434	1350817411	3698627072	4103324203	4249770848
1212341322	4237379412	233638432	3041013730	4031655128	932741776	3627370391	739649421	1950312053	2533736165
3089867754	4011134039	2618850126	2729713721	1364721943	2254465096	3548594051	2311401882	852177826	2223418291
3661026514	1485157591	3197784738	3807207013	3642652054	2328359124	1032236648	1608026923	980435542	1265473460
3513506471	4148377991	2901529171	3327477343	1821451840	36466720	1067057001	1050997594	655977039	3002076296
2183838243	1687202846	904462809	3424593394	131015505	2012229357	3564547978	1364922679	4212258548	3018379836
3729397361	2693386876	3920335519	1910742187	3261176131	2479532761	2055186065	616383648	3832138026	2486442938
2794970329	1863113971	2621190900	3534851822	2249370598	148138605	4251807440	3047345812	3747821080	1804638890
386486615	2361298637	963421345	2356836156	2546393260	170745323	1154709764	2814569112	4225997629	3149855187
3665500132	1187658285	1419339058	2411467853	3375271494	3258968027	3646529528	341437758	1538102641	1240692227
734143047	148049725	1458651665	3300455436	1991674042	2135877447	2380215283	2069275215	2452362819	3721897960
2501736381	53137210	3916473084	719632342	1565574460	972194215	4275771908	2078646148	4019306206	1126325173
1610447559	454811293	229770807	2920137527	2520206990	3095142233	618021973	4068047002	2389733964	3656737939
3272084976	864056921	864238840	1171134289	708782240	3767593030	2195831693	1519107936	2280010522	4220256481
1367628365	1150714388	866186005	3388660352	2537189136	2126036668	3275350744	988430374	1634922118	2498947894
4137629822	4206668583	1538600862	72647988	3442603453	2382324164	2042609499	2937888505	191257816	4292519
429311523	2054242865	360261210	2039454327	2169674845	115742978	1535420381	86647562	1035608734	2833445347
991893114	2160392049	751033503	1716995779	1794023792	2363523230	3875231958	3108554794	2793744159	2167845152
1013372207	372167220	1500773716	1831336373	2706049662	2351131215	2471701348	2803972204	1958504186	1272918918
3919015770	3571064226	2083509843	3385598713	1820882931	4294735553	3567052007	1169079632	2038086312	250489078
3784574473	979030401	1248034157	3686501438	2332867372	3199881744	2826521909	1465314105	913322719	4110596592
2839033607	755107184	1502977224	2628265294	2543463264	3318061705	3238998972	4195977486	1388935823	2207184703
776408358	3161214390	1748360928	1241058691	4185443282	1056456062	680627786	3854291503	1354431666	3229287161
1922657616	543928293	801998452	2667884945	3013437553	3142216160	854843580	593073111	2785628305	2311736505
1073824294	657624494	3497096168	3129786911	1734353543	1613577311	883830105	1244202562	2533268290	2384466556
2965619953	603870967	1200927621	1687929067	3577168250	3371795628	3880039816	655626033	2905257226	541272054
2538835847	1310409420	1911612749	1867023185	2951181404	569790701	659230868	3752254813	4198428888	1021852735
2833315042	2484001308	328126745	1868717963	3951359145	331431926	3618262139	64457684	3914593048	2454235129
1232132261	256478052	1474987764	3292628308	3529944563	1579910356	3951099158	974568106	1459131057	3324527228
2291421307	2591583696	3802643135	3161745492	761997568	3819144148	3070421808	3353147122	414507253	2020425056
3028517399	2446762525	1066587273	2472316093	1415967448	650634438	2685459956	494996824	3599630350	3935425928
3104210664	225202782	1434551075	2363873617	2211005659	1716641095	467860274	2201592119	3840494492	828957422
2372391365	820403807	2893314327	4263692953	3807546361	194719569	623525457	733747783	4041026796	2366364814
3367950753	2088580051	4084326137	2282516081	2540675304	96336992	820108029	1892961562	1155259682	1577256356
3688146575	1448767434	1379311503	3489498071	3927215697	1357085952	2640785154	3310039755	2523815296	1294244826
4070979183	736010342	3799355456	3158675453	2588509316	1137585524	1198075796	2050614787	1343667934	3065305427
3558172076	2377798280	319333185	3147564839	167826991	437826410	347800113	2916209022	4144125545	2897356323
3635468657	1633841752	2172697624	3770277500	3127905982	2747078202	4080865008	461097035	951086546	63646330
1105836494	2635884216	1016093712	3033520231	1700326207	494167391	3788050532	595925117	1240277158	2650402087
3782072405	3472767267	3396749598	551585944	3353335267	2692596547	2640450174	902113730	3649266794	4072288311
222942777	3250608486	2952884490	1220109792	2193229466	1200593440	4079810511	1194330430	1928599705	2628955934
2726223469	1292036429	2727203368	412278712	3326884481	93164627	1112798298	962934726	3938170427	798490735
2304771985	3664348139	2227980236	1976474024	4098337799	3882089238	3583082423	2519713626	3453463016	1569681789
87190723	2756097485	1612904831	301011015	4270715499	1180364368	3288643161	1676396438	1817896870	2492635495
915492107	1561679802	4158064291	1767251938	3025755479	3421234083	1715933356	2319645917	2784164388	1978747104
4217868700	3033335844	3553776017	2703289231	3451863079	2087383587	1970024093	2911594962	1361979560	3573009255
3181961416	2091568919	1821000500	162209404	976648900	1846315839	3637264522	2379612008	2332665280	3706371892
3318735346	2427966064	3312901929	3623224915	3933152933	457042670	720237771	520869618	276266744	50118182
3452865949	2106500050	3433187428	2374062947	2400020559	4056772069	807172297	1823100192	4069804242	4243899817
507105428	291575698	141690828	1121550844	3391691024	595619290	3627038229	2272799575	2187597012	1252584643
3016139490	1351762153	1361103830	814731873	3356933733	1578264409	2003098717	1473069358	830133184	2686269137
811043517	3184103598	2117673689	894943564	340911333	612869900	2435200229	406664232	3126909181	1128321385
4249365990	2098060115	1195142813	4116514746	1044831202	471470399	3152594807	1891345628	3113604746	2099692263
4095675865	1801465954	2816999902	2043518414	3193852980	2264287799	3585138326	630801733	1381728609	3204117356
1118209670	937375844	2510188129	2859596406	2168280426	315187122	1484747876	853075584	4232584204	816927664
2034567786	1083022852	2563064708	4242821781	804095732	962683306	3673358080	1150874829	1132249435	4128312368
4073392359	1364598538	2472970697	1272073302	4084337898	2381370956	332671627	3006959803	2105372611	1637659209
1440150926	2969562904	1340748295	4079436278	2509605232	2632950570	1190990825	2061720776	562891434	2883312585
2095444018	3062644837	2608961327	1990758679	2544664636	2054656527	739189878	3484519062	3511664831	3913422195
3521419027	4108180126	4055757605	4255448604	3988043270	1042857197	1146323895	3195135711	1192380163	1108709933
3713709892	3455772862	2080411954	248771508	155593719	1605386021	360422624	2859932353	1658756706	1284737699
4166508964	4191071547	3163423006	3171501145	1213462642	1514809814	581242971	2721048459	4098255225	2742830684
3991000632	2930496011	3830866083	1327887314	966085609	1480318368	1583275036	414605425	1148757781	450579591
1762109265	3153702258	916612189	4071990635	2607764037	3875117515	3118487008	1422193693	2609907281	3497305400
18779660	3705041796	3380326537	779843108	2816563363	3984969743	4209143503	2672981764	3479074626	2515344580
483062299	2559405654	2084257766	2261307520	556158317	1061357430	3335166156	3123899218	2280405567	483098534
